"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp","dow"
"206",2008-06-22,1,0,1,0,0,0,1,0,0,0,1,0,0,"Visp",82,24.4,"Sunday"
"207",2008-06-23,3,0,3,0,0,0,2,1,0,1,2,0,0,"Visp",1,23.9,"Monday"
"208",2008-06-24,2,0,1,1,0,0,1,1,1,0,0,1,0,"Visp",0,23.4,"Tuesday"
"209",2008-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,24.1,"Wednesday"
"210",2008-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,23.9,"Thursday"
"211",2008-06-27,3,1,0,0,2,0,1,2,0,0,2,1,0,"Visp",0,23.1,"Friday"
"212",2008-06-28,4,0,4,0,0,0,3,1,0,2,1,0,1,"Visp",0,21.8,"Saturday"
"213",2008-06-29,1,0,0,0,1,0,1,0,0,0,1,0,0,"Visp",3,22.3,"Sunday"
"214",2008-06-30,1,0,0,1,0,0,1,0,0,1,0,0,0,"Visp",14,21.5,"Monday"
"215",2008-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",110,22.2,"Tuesday"
"216",2008-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",87,22,"Wednesday"
"217",2008-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",1,19.2,"Thursday"
"218",2008-07-04,1,0,0,0,0,1,0,1,0,0,1,0,0,"Visp",0,19,"Friday"
"219",2008-07-05,1,0,1,0,0,0,1,0,0,0,1,0,0,"Visp",0,20.5,"Saturday"
"220",2008-07-06,1,0,0,1,0,0,0,1,0,0,1,0,0,"Visp",0,18.1,"Sunday"
"221",2008-07-07,1,0,1,0,0,0,1,0,1,0,0,0,0,"Visp",0,16.2,"Monday"
"222",2008-07-08,2,0,2,0,0,0,1,1,0,1,1,0,0,"Visp",0,17.4,"Tuesday"
"223",2008-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,18.3,"Wednesday"
"224",2008-07-10,1,0,0,0,1,0,1,0,0,0,1,0,0,"Visp",0,20.6,"Thursday"
"225",2008-07-11,1,0,0,1,0,0,1,0,0,0,0,1,0,"Visp",37,20.6,"Friday"
"226",2008-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,17,"Saturday"
"227",2008-07-13,3,0,2,1,0,0,1,2,0,1,2,0,0,"Visp",0,15.4,"Sunday"
"228",2008-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,14.7,"Monday"
"229",2008-07-15,1,0,0,1,0,0,0,1,0,0,1,0,0,"Visp",0,16.5,"Tuesday"
"230",2008-07-16,3,1,1,1,0,0,0,3,0,0,2,1,0,"Visp",0,19.9,"Wednesday"
